time;player;headline;playerlink;
2/15/2016 2:13:25 PM;Jason Terry;Terry has seen consistent time off the bench through the first half of the season, averaging 16.8 minutes per game through 45 contests.;http://stats.nba.com/player/player/#!/1891;
2/11/2016 4:28:24 PM;Josh Smith;Smith didn't score (0-3 FG) and contributed one rebound and one block over six minutes in Wednesday's 116-103 loss to the Trail Blazers.;http://stats.nba.com/player/player/#!/2746;
2/11/2016 4:03:20 PM;Clint Capela;Capela was held to one point (0-1 FG, 1-6 FT) and added 10 rebounds across 17 minutes in Wednesday's 116-103 loss to the Trail Blazers.;http://stats.nba.com/player/player/#!/203991;
2/11/2016 4:03:20 PM;James Harden;Harden tallied 34 points (10-20 FG, 3-8 3Pt, 11-14 FT), 11 assists, nine rebounds, two steals, and eight turnovers across 42 minutes in Thursday's 116-103 loss to the Trail Blazers.;http://stats.nba.com/player/player/#!/201935;
2/11/2016 2:23:24 PM;Dwight Howard;Howard posted 28 points (13-17 FG, 2-7 FT), 13 rebounds, two assists, and a blocked shot across 35 minutes in Wednesday's loss to the Trail Blazers.;http://stats.nba.com/player/player/#!/2730;
2/11/2016 11:29:25 AM;Patrick Beverley;Beverley tweaked his left ankle in Wednesday's 116-103 loss to the Trail Blazers, and the injury will prevent him from defending his title in the skills competition at this weekend's NBA All-Star festivities in Toronto, Adrian Wojnarowski of Yahoo! Sports;http://stats.nba.com/player/player/#!/201976;
2/11/2016 11:03:16 AM;Donatas Motiejunas;Motiejunas (back) didn't play in Wednesday's 116-103 loss to the Trail Blazers.;http://stats.nba.com/player/player/#!/202700;
2/10/2016 4:18:18 PM;Terrence Jones;Jones (concussion) will not play Wednesday against the Trail Blazers.;http://stats.nba.com/player/player/#!/203093;
2/10/2016 3:03:18 PM;Trevor Ariza;Ariza recorded 19 points (7-13 FG, 4-7 3Pt, 1-2 FT), seven rebounds, and two steals across 40 minutes in Tuesday's 123-110 loss to the Warriors.;http://stats.nba.com/player/player/#!/2772;
2/10/2016 3:03:18 PM;Dwight Howard;Howard recorded 16 points (7-12 FG, 2-10 FT), 15 boards, two assists, and a block, but turned the ball over four times and recorded five fouls across 34 minutes in Monday's 123-110 loss to the Warriors.;http://stats.nba.com/player/player/#!/2730;
2/10/2016 4:13:22 AM;Ty Lawson;Lawson missed all four of his field goal attempts while handing out one assist in 16 minutes during the Rockets' 123-110 loss to the Warriors on Tuesday.;http://stats.nba.com/player/player/#!/201951;
2/10/2016 4:13:22 AM;Marcus Thornton;Thornton tallied 15 points (5-12 FG, 1-5 3Pt, 4-4 FT), three assists, one rebound, one steal, and one block in 25 minutes during the Rockets' 123-110 loss to the Warriors on Tuesday.;http://stats.nba.com/player/player/#!/201977;
2/10/2016 3:48:20 AM;James Harden;Harden (hand) went off for 37 points (10-21 FG, 6-10 3Pt, 11-13 FT), five rebounds, five assists, three steals, and one block in 40 minutes during the Rockets' 123-110 loss to the Warriors on Tuesday.;http://stats.nba.com/player/player/#!/201935;
2/9/2016 7:28:24 PM;K.J. McDaniels;McDaniels was recalled by the Rockets on Tuesday.;http://stats.nba.com/player/player/#!/203909;
2/9/2016 7:28:24 PM;Donatas Motiejunas;Motiejunas (back) was recalled by the Rockets on Tuesday.;http://stats.nba.com/player/player/#!/202700;
2/9/2016 5:23:19 PM;James Harden;Harden (hand) went through shootaround and will play Tuesday against the Warriors, Jonathan Feigen of the Houston Chronicle reports.;http://stats.nba.com/player/player/#!/201935;
2/6/2016 11:33:16 PM;Dwight Howard;Howard had 17 points (6-10 FG, 0-1 3Pt, 5-8 FT), 14 rebounds, four steals and two assists in 41 minutes on Saturday in a loss to the Trail Blazers.;http://stats.nba.com/player/player/#!/2730;
